timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,Hostname
1404321165021,15665,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-9,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,109,109,15664,1,1,PC-078
1404321165194,16188,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-11,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,110,110,16188,1,1,PC-078
1404321165256,16179,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-10,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,111,111,16179,1,1,PC-078
1404321165267,16171,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-23,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,111,111,16171,1,1,PC-078
1404321165245,16197,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-12,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,111,111,16197,1,1,PC-078
1404321165238,16217,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-2,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,111,111,16217,1,1,PC-078
1404321165268,16321,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-49,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,111,111,16321,1,1,PC-078
1404321160929,20998,获取验证码,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-70,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,111,111,0,1,1,PC-078
1404321159428,23142,获取验证码,503,Service Temporarily Unavailable,现金会员 1-67,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,113,113,23142,1,1,PC-078
1404321166934,15638,获取验证码,503,Service Temporarily Unavailable,现金会员 1-82,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,113,113,15638,1,1,PC-078
1404321174797,8031,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-78,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,113,113,8030,1,1,PC-078
1404321174799,8118,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-54,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,113,113,8118,1,1,PC-078
1404321166950,17324,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-13,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,116,116,17324,1,1,PC-078
1404321166972,17307,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-4,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",493,116,116,17307,1,1,PC-078
1404321163427,20994,获取验证码,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-75,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,116,116,0,1,1,PC-078
1404321175052,20998,获取验证码值,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-27,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,140,140,0,1,1,PC-078
1404321175554,21008,验证用户名是否存在,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-40,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,141,141,0,1,1,PC-078
1404321172934,23637,获取验证码,503,Service Temporarily Unavailable,现金会员 1-94,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,141,141,23637,1,1,PC-078
1404321173716,22889,验证用户名是否存在,503,Service Temporarily Unavailable,现金会员 1-73,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,141,141,22889,1,1,PC-078
1404321173706,22923,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-17,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,141,141,22923,1,1,PC-078
1404321173776,23283,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-59,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,142,142,23283,1,1,PC-078
1404321173845,23234,登录,503,Service Temporarily Unavailable,现金会员 1-8,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,142,142,23234,1,1,PC-078
1404321173929,23317,获取验证码,503,Service Temporarily Unavailable,现金会员 1-96,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,142,142,23317,1,1,PC-078
1404321175818,21595,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-61,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,142,142,21595,1,1,PC-078
1404321176435,21008,获取验证码,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-101,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,143,143,0,1,1,PC-078
1404321175999,21495,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-15,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,143,143,21495,1,1,PC-078
1404321177952,21001,验证用户名是否存在,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-62,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,146,146,0,1,1,PC-078
1404321178951,20992,验证用户名是否存在,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-64,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,148,148,0,1,1,PC-078
1404321181928,21002,验证用户名是否存在,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-70,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,153,153,0,1,1,PC-078
1404321181942,20998,获取验证码,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-112,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,153,153,0,1,1,PC-078
1404321183440,21004,获取验证码,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-115,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,157,157,0,1,1,PC-078
1404321183940,21006,获取验证码,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-116,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,158,158,0,1,1,PC-078
1404321184943,20999,获取验证码,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-118,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,160,160,0,1,1,PC-078
1404321185442,21004,获取验证码,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-119,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,161,161,0,1,1,PC-078
1404321185941,21002,获取验证码,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-120,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,162,162,0,1,1,PC-078
1404321186444,21005,获取验证码,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-121,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,163,163,0,1,1,PC-078
1404321173770,33860,获取验证码值,503,Service Temporarily Unavailable,现金会员 1-77,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,163,163,33860,1,1,PC-078
1404321178938,28757,获取验证码,503,Service Temporarily Unavailable,现金会员 1-106,false,"Test failed: code expected to equal /

****** received  : [[[503]]]

****** comparison: [[[200]]]

/",576,163,163,28757,1,1,PC-078
1404321186945,21001,获取验证码,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-122,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,164,164,0,1,1,PC-078
1404321187442,21002,获取验证码,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-123,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,165,165,0,1,1,PC-078
1404321187943,21005,获取验证码,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-124,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,166,166,0,1,1,PC-078
1404321189463,20997,获取验证码,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connection to http://www.aomentequ.com refused,现金会员 1-127,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2133,169,169,0,1,1,PC-078
